study_id,instance,monomer_a,monomer_b,hb_ratio,hv_ratio,mw,mw_units,mn,mn_units,pdi,shape,thickness,units_thickness,surface,surface_units,diameter,diameter_units,length,length_units,additive,additive1_name,additive1_percentage,additive1_use,additive2_name,additive2_percentage,additive2_use,addtive3_name,additive3_percentage,additive3_use,polymer_percentage,iso,astm,assay,cell_line,cell_line_type,exposure_type,no_cells_per_well,inoculum_concentration_units,culture_medium,dilution_medium,concentration,concentration_units,dilution,incubation_time,incubation_time_units,incubation_temperature,incubation_temperature_units,co2_percentage,air,extraction_time,units_extraction_time,extraction_temperature,units_extraction_t,extraction_medium,extraction_surface_area_ratio,extraction_surface_area_ratio_units,number_of_cells_well,cell_viability_percentage,toxicity,ic_50,ic_50_units,growth_constant_μ,growth_constant_μ_units,rgr,toxicity_grade,zone_index,lysis_index,growth_inhibition_percentage
27,14,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,caco3,15.0,biomineralization_bioactivity_enhancement,,0.0,not_applicable,,0.0,not_applicable,85.0,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,72.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,89.0,non-toxic,,,,,,,,,
27,15,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,caco3,15.0,biomineralization_bioactivity_enhancement,,0.0,not_applicable,,0.0,not_applicable,85.0,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,168.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,83.0,non-toxic,,,,,,,,,
27,16,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,vcm,23.0,antibiotic,alp,2.0,bioactive_surface_bound_enzyme,caco3,16.0,biomineralization_bioactivity_enhancement,59.0,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,112.0,non-toxic,,,,,,,,,
27,17,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,vcm,23.0,antibiotic,alp,2.0,bioactive_surface_bound_enzyme,caco3,16.0,biomineralization_bioactivity_enhancement,59.0,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,72.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,119.0,non-toxic,,,,,,,,,
27,18,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,vcm,23.0,antibiotic,alp,2.0,bioactive_surface_bound_enzyme,caco3,16.0,biomineralization_bioactivity_enhancement,59.0,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,168.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,97.0,non-toxic,,,,,,,,,
28,1,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,100.0,nm,yes,pdmaema,93.97,functional_additive,,0.0,not_applicable,,0.0,not_applicable,6.03,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,3.125,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,88.1972265023112,non-toxic,,,,,,,,,
28,2,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,100.0,nm,yes,pdmaema,93.97,functional_additive,,0.0,not_applicable,,0.0,not_applicable,6.03,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,6.25,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,88.0123266563944,non-toxic,,,,,,,,,
28,3,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,100.0,nm,yes,pdmaema,93.97,functional_additive,,0.0,not_applicable,,0.0,not_applicable,6.03,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,12.5,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,81.171032357473,non-toxic,,,,,,,,,
28,4,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,100.0,nm,yes,pdmaema,93.97,functional_additive,,0.0,not_applicable,,0.0,not_applicable,6.03,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,25.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,68.7827426810477,toxic,,,,,,,,,
28,5,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,100.0,nm,yes,pdmaema,93.97,functional_additive,,0.0,not_applicable,,0.0,not_applicable,6.03,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,50.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,63.4206471494607,toxic,,,,,,,,,
28,6,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,100.0,nm,yes,pdmaema,93.97,functional_additive,,0.0,not_applicable,,0.0,not_applicable,6.03,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,100.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,56.85,toxic,,,,,,,,,
28,7,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,110.0,nm,yes,pdmaema,94.11,functional_additive,,0.0,not_applicable,,0.0,not_applicable,5.89,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,3.125,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,79.1371340523882,non-toxic,,,,,,,,,
28,8,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,110.0,nm,yes,pdmaema,94.11,functional_additive,,0.0,not_applicable,,0.0,not_applicable,5.89,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,6.25,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,74.6995377503852,non-toxic,,,,,,,,,
28,9,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,110.0,nm,yes,pdmaema,94.11,functional_additive,,0.0,not_applicable,,0.0,not_applicable,5.89,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,12.5,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,75.2542372881355,non-toxic,,,,,,,,,
28,10,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,110.0,nm,yes,pdmaema,94.11,functional_additive,,0.0,not_applicable,,0.0,not_applicable,5.89,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,25.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,64.5300462249614,toxic,,,,,,,,,
28,11,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,110.0,nm,yes,pdmaema,94.11,functional_additive,,0.0,not_applicable,,0.0,not_applicable,5.89,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,50.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,62.1263482280431,toxic,,,,,,,,,
28,12,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,110.0,nm,yes,pdmaema,94.11,functional_additive,,0.0,not_applicable,,0.0,not_applicable,5.89,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,100.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,56.0246848040022,toxic,,,,,,,,,
28,13,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,130.0,nm,yes,pdmaema,93.3,functional_additive,,0.0,not_applicable,,0.0,not_applicable,6.7,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,3.125,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,98.7365177195685,non-toxic,,,,,,,,,
28,14,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,130.0,nm,yes,pdmaema,93.3,functional_additive,,0.0,not_applicable,,0.0,not_applicable,6.7,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,6.25,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,96.3328197226502,non-toxic,,,,,,,,,
28,15,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,130.0,nm,yes,pdmaema,93.3,functional_additive,,0.0,not_applicable,,0.0,not_applicable,6.7,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,12.5,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,85.9784283513097,non-toxic,,,,,,,,,
28,16,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,130.0,nm,yes,pdmaema,93.3,functional_additive,,0.0,not_applicable,,0.0,not_applicable,6.7,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,25.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,73.2203389830508,non-toxic,,,,,,,,,
28,17,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,130.0,nm,yes,pdmaema,93.3,functional_additive,,0.0,not_applicable,,0.0,not_applicable,6.7,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,50.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,69.8921417565485,toxic,,,,,,,,,
28,18,3hb,,100.0,0.0,,g/mol,60000.0,,,micelles,,,,,,,130.0,nm,yes,pdmaema,93.3,functional_additive,,0.0,not_applicable,,0.0,not_applicable,6.7,,,mtt,human_epithelial_kidney_hek293_cells,human,direct_contact,10000.0,cells/well,dmem_with_serum,dmem_with_serum,100.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,67.95,toxic,,,,,,,,,
29,1,3hb,3hv,81.0,19.0,,,,,,fiber,,,,,,,5.0,mm,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,,,,cck-8,3t3_fibroblasts,mouse,direct_contact,10000.0,cells/well,,,,,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,98.205499276411,non-toxic,,,,,,,,,
29,2,3hb,3hv,81.0,19.0,,,,,,fiber,,,,,,,5.0,mm,yes,scaco3,16.7,filler,,0.0,not_applicable,,0.0,not_applicable,83.3,,,cck-8,3t3_fibroblasts,mouse,direct_contact,10000.0,cells/well,,,,,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,101.591895803183,non-toxic,,,,,,,,,
29,3,3hb,3hv,81.0,19.0,,,,,,fiber,,,,,,,5.0,mm,yes,mcaco3,16.7,reinforcement,,0.0,not_applicable,,0.0,not_applicable,83.3,,,cck-8,3t3_fibroblasts,mouse,direct_contact,10000.0,cells/well,,,,,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,100.636758321273,non-toxic,,,,,,,,,
30,1,3hb,,100.0,0.0,,g/mol,86.0,,,fiber,,,,,,,1.75,mm,yes,pla,73.91,matrix_polymer,ha_tcp,8.7,bioactive_reinforcement,tac,4.35,plasticizer,13.04,10993-5,,,l929,mouse,indirect_contact,10000.0,cells/well,mem_10fbs,mem_5fbs_atb,,,0.0,24.0,hours,37.0,celsius,,,,,,,,,,,104.761904761904,non-toxic,,,,,,,,,
30,2,3hb,,100.0,0.0,,g/mol,86.0,,,fiber,,,,,,,1.75,mm,yes,pla,73.91,matrix_polymer,ha_tcp,8.7,bioactive_reinforcement,tac,4.35,plasticizer,13.04,10993-5,,,l929,mouse,indirect_contact,10000.0,cells/well,mem_10fbs,mem_5fbs_atb,,,1.33,24.0,hours,37.0,celsius,,,,,,,,,,,95.7142857142857,non-toxic,,,,,,,,,
31,1,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,,,1.89,μm,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,,,mts,hepg2,human,indirect_contact,75000.0,cells/well,dmem_10fbs_pen_strep,pbs,1.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,97.0149253731343,non-toxic,,,,,,,,,
31,2,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,,,1.89,μm,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,,,mts,hepg2,human,indirect_contact,75000.0,cells/well,dmem_10fbs_pen_strep,pbs,10.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,91.4179104477612,non-toxic,,,,,,,,,
31,3,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,,,1.89,μm,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,,,mts,hepg2,human,indirect_contact,75000.0,cells/well,dmem_10fbs_pen_strep,pbs,100.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,72.7611940298507,non-toxic,,,,,,,,,
31,4,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,,,2.2,μm,yes,cef,6.6,antibiotic,,0.0,not_applicable,,0.0,not_applicable,93.4,,,mts,hepg2,human,indirect_contact,75000.0,cells/well,dmem_10fbs_pen_strep,pbs,1.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,111.567164179104,non-toxic,,,,,,,,,
31,5,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,,,2.2,μm,yes,cef,6.6,antibiotic,,0.0,not_applicable,,0.0,not_applicable,93.4,,,mts,hepg2,human,indirect_contact,75000.0,cells/well,dmem_10fbs_pen_strep,pbs,10.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,98.5074626865671,non-toxic,,,,,,,,,
31,6,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,,,2.2,μm,yes,cef,6.6,antibiotic,,0.0,not_applicable,,0.0,not_applicable,93.4,,,mts,hepg2,human,indirect_contact,75000.0,cells/well,dmem_10fbs_pen_strep,pbs,100.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,69.4029850746268,toxic,,,,,,,,,
32,1,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.0,mg/l,,24.0,hours,,,,,,,,,,,,,100.460372457084,non-toxic,,,,,,,,,
32,2,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.2,mg/l,,24.0,hours,,,,,,,,,,,,,101.321611810155,non-toxic,,,,,,,,,
32,3,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.6,mg/l,,24.0,hours,,,,,,,,,,,,,100.460372457084,non-toxic,,,,,,,,,
32,4,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,1.3,mg/l,,24.0,hours,,,,,,,,,,,,,101.321611810155,non-toxic,,,,,,,,,
32,5,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,3.0,mg/l,,24.0,hours,,,,,,,,,,,,,100.460372457084,non-toxic,,,,,,,,,
32,6,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,6.0,mg/l,,24.0,hours,,,,,,,,,,,,,101.321611810155,non-toxic,,,,,,,,,
32,7,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.0,mg/l,,48.0,hours,,,,,,,,,,,,,103.34928229665,non-toxic,,,,,,,,,
32,8,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.2,mg/l,,48.0,hours,,,,,,,,,,,,,103.708133971291,non-toxic,,,,,,,,,
32,9,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.6,mg/l,,48.0,hours,,,,,,,,,,,,,103.708133971291,non-toxic,,,,,,,,,
32,10,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,1.3,mg/l,,48.0,hours,,,,,,,,,,,,,103.34928229665,non-toxic,,,,,,,,,
32,11,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,3.0,mg/l,,48.0,hours,,,,,,,,,,,,,103.34928229665,non-toxic,,,,,,,,,
32,12,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,6.0,mg/l,,48.0,hours,,,,,,,,,,,,,104.066985645933,non-toxic,,,,,,,,,
32,13,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.0,mg/l,,72.0,hours,,,,,,,,,,,,,105.627808575513,non-toxic,,,,,,,,,
32,14,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.2,mg/l,,72.0,hours,,,,,,,,,,,,,107.350287281656,non-toxic,,,,,,,,,
32,15,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.6,mg/l,,72.0,hours,,,,,,,,,,,,,106.489047928585,non-toxic,,,,,,,,,
32,16,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,1.3,mg/l,,72.0,hours,,,,,,,,,,,,,108.211526634728,non-toxic,,,,,,,,,
32,17,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,33.33,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,3.0,mg/l,,72.0,hours,,,,,,,,,,,,,108.211526634728,non-toxic,,,,,,,,,
32,18,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,68.53,nm,yes,fa,33.33,targeting_ligand,peg,33.33,stabilizer,,0.0,not_applicable,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,6.0,mg/l,,72.0,hours,,,,,,,,,,,,,106.489047928585,non-toxic,,,,,,,,,
32,19,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.0,mg/l,,24.0,hours,,,,,,,,,,,,,100.460372457084,non-toxic,,,,,,,,,
32,20,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.2,mg/l,,24.0,hours,,,,,,,,,,,,,78.0681492772235,non-toxic,,,,,,,,,
32,21,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.6,mg/l,,24.0,hours,,,,,,,,,,,,,73.7619525118658,non-toxic,,,,,,,,,
32,22,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,1.3,mg/l,,24.0,hours,,,,,,,,,,,,,72.9007131587942,non-toxic,,,,,,,,,
32,23,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,3.0,mg/l,,24.0,hours,,,,,,,,,,,,,68.5945163934364,toxic,,,,,,,,,
32,24,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,6.0,mg/l,,24.0,hours,,,,,,,,,,,,,78.0681492772235,non-toxic,,,,,,,,,
32,25,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.0,mg/l,,48.0,hours,,,,,,,,,,,,,99.5991331040125,non-toxic,,,,,,,,,
32,26,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.2,mg/l,,48.0,hours,,,,,,,,,,,,,72.0394738057227,non-toxic,,,,,,,,,
32,27,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.6,mg/l,,48.0,hours,,,,,,,,,,,,,62.5658409219355,toxic,,,,,,,,,
32,28,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,1.3,mg/l,,48.0,hours,,,,,,,,,,,,,53.0922080381484,toxic,,,,,,,,,
32,29,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,3.0,mg/l,,48.0,hours,,,,,,,,,,,,,48.7860112727906,toxic,,,,,,,,,
32,30,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,6.0,mg/l,,48.0,hours,,,,,,,,,,,,,41.8960964482182,toxic,,,,,,,,,
32,31,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.0,mg/l,,72.0,hours,,,,,,,,,,,,,102.182851163227,non-toxic,,,,,,,,,
32,32,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.2,mg/l,,72.0,hours,,,,,,,,,,,,,56.5371654504346,toxic,,,,,,,,,
32,33,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,0.6,mg/l,,72.0,hours,,,,,,,,,,,,,53.0922080381484,toxic,,,,,,,,,
32,34,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,1.3,mg/l,,72.0,hours,,,,,,,,,,,,,48.7860112727906,toxic,,,,,,,,,
32,35,3hb,,100.0,0.0,437000.0,g/mol,,,,nanospheres,,,,,,,178.15,nm,yes,fa,32.9,targeting_ligand,peg,32.9,stabilizer,epi,1.32,active_drug,32.9,,,mtt,mcf7,human,,6000.0,cells/well,dmem_10fbs_pen_strep,,3.0,mg/l,,72.0,hours,,,,,,,,,,,,,30.6999848582879,toxic,,,,,,,,,
